domain,instance,planner,status,time
domain_8,p36,PLN_2,1,57.5516425574258
domain_8,p37,PLN_2,1,63.9764320839168
domain_8,p38,PLN_2,1,58.5706897482913
domain_8,p39,PLN_2,1,94.2145991291577
domain_8,p40,PLN_2,1,84.8361664987995
domain_8,p41,PLN_2,1,70.0749403295842
domain_8,p42,PLN_2,1,65.3317789417776
domain_8,p43,PLN_2,1,89.0122393190263
domain_8,p44,PLN_2,1,67.951590125639
domain_8,p45,PLN_2,1,91.435463586194
domain_8,p46,PLN_2,1,84.1770063991346
domain_8,p47,PLN_2,1,82.3854283480691
domain_8,p48,PLN_2,1,60.4021597447834
domain_8,p49,PLN_2,1,85.4871488351203
domain_8,p50,PLN_2,1,59.0323135702022
domain_8,p51,PLN_2,1,61.5861637758824
domain_8,p52,PLN_2,1,105.990059363258
domain_8,p53,PLN_2,1,102.558305790294
domain_8,p54,PLN_2,1,101.459323935973
domain_8,p55,PLN_2,1,74.192065700005
domain_8,p56,PLN_2,1,61.3282430956457
domain_8,p57,PLN_2,1,93.4439937382744
domain_8,p58,PLN_2,1,85.1596999687891
domain_8,p59,PLN_2,1,96.9147962728656
domain_8,p60,PLN_2,1,107.409285969288
domain_8,p61,PLN_2,1,97.7114426537893
domain_8,p62,PLN_2,1,62.2081626572326
domain_8,p63,PLN_2,1,82.1052996439347
domain_8,p64,PLN_2,1,54.5431951591789
domain_8,p65,PLN_2,1,76.8383154996297
domain_8,p66,PLN_2,1,93.019277503091
domain_8,p67,PLN_2,1,71.6993753687678
domain_8,p68,PLN_2,1,78.2205126857205
domain_8,p69,PLN_2,1,78.9674540969298
domain_8,p70,PLN_2,0,-1
domain_8,p71,PLN_2,0,-1
domain_8,p72,PLN_2,0,-1
domain_8,p1,PLN_3,1,29.8061676625098
domain_8,p2,PLN_3,1,54.069026584576
domain_8,p3,PLN_3,1,40.2950165931513
domain_8,p4,PLN_3,1,29.2719045456446
domain_8,p5,PLN_3,1,42.2743695365126
domain_8,p6,PLN_3,1,50.0729873198105
domain_8,p7,PLN_3,1,46.4591377811105
domain_8,p8,PLN_3,1,50.8784166152929
domain_8,p9,PLN_3,1,59.7523005779609
domain_8,p10,PLN_3,1,47.3761523998014
domain_8,p11,PLN_3,1,31.7221498343408
domain_8,p12,PLN_3,1,57.9668998648829
domain_8,p13,PLN_3,1,48.8085560542716
domain_8,p14,PLN_3,1,47.2895294008913
domain_8,p15,PLN_3,1,48.9459680523518
domain_8,p16,PLN_3,1,38.8965309486562
domain_8,p17,PLN_3,1,37.9731668573389
domain_8,p18,PLN_3,1,40.6529466807822
domain_8,p19,PLN_3,1,52.8364709262406
domain_8,p20,PLN_3,1,47.6797202706979
domain_8,p21,PLN_3,1,60.8312851552764
domain_8,p22,PLN_3,1,33.9824040895506
domain_8,p23,PLN_3,1,33.3508592347979
domain_8,p24,PLN_3,1,39.1748975380584
domain_8,p25,PLN_3,1,41.6066276176017
domain_8,p26,PLN_3,1,42.5969150983392
domain_8,p27,PLN_3,1,49.8579269390908
domain_8,p28,PLN_3,1,44.300004850008
domain_8,p29,PLN_3,1,43.7345731925402
domain_8,p30,PLN_3,1,33.9597826221458
domain_8,p31,PLN_3,1,66.8004840504388
domain_8,p32,PLN_3,1,42.9423452306601
domain_8,p33,PLN_3,1,45.6142507587812
domain_8,p34,PLN_3,1,41.5012432781328
domain_8,p35,PLN_3,1,44.1595811518977
domain_8,p36,PLN_3,1,41.1210216445901
domain_8,p37,PLN_3,1,38.9428313737235
domain_8,p38,PLN_3,1,30.4829258017534
domain_8,p39,PLN_3,1,59.7005866868742
domain_8,p40,PLN_3,1,37.2147292154634
domain_8,p41,PLN_3,1,37.442255888085
domain_8,p42,PLN_3,1,39.0753807800211
domain_8,p43,PLN_3,1,26.3822508558901
domain_8,p44,PLN_3,1,60.7393105670725
domain_8,p45,PLN_3,1,50.4044694020857
domain_8,p46,PLN_3,1,35.1875078291134
domain_8,p47,PLN_3,1,37.3229656981838
domain_8,p48,PLN_3,1,47.0351981629931
domain_8,p49,PLN_3,1,42.9067081520459
domain_8,p50,PLN_3,1,37.7991511048262
domain_8,p51,PLN_3,1,40.1328177093825
domain_8,p52,PLN_3,1,42.5926023029975
domain_8,p53,PLN_3,1,51.7723331627253
domain_8,p54,PLN_3,1,50.4646557733621
domain_8,p55,PLN_3,1,44.0758601216266
domain_8,p56,PLN_3,1,49.8192623067799
domain_8,p57,PLN_3,1,38.1280805389581
domain_8,p58,PLN_3,1,51.2920748950885
domain_8,p59,PLN_3,1,37.4317935532113
domain_8,p60,PLN_3,0,-1
domain_8,p61,PLN_3,0,-1
domain_8,p62,PLN_3,0,-1
domain_8,p63,PLN_3,0,-1
domain_8,p64,PLN_3,0,-1
domain_8,p65,PLN_3,0,-1
domain_8,p66,PLN_3,0,-1
domain_8,p67,PLN_3,0,-1
domain_8,p68,PLN_3,0,-1
domain_8,p69,PLN_3,0,-1
domain_8,p70,PLN_3,0,-1
domain_8,p71,PLN_3,0,-1
domain_8,p72,PLN_3,0,-1
domain_8,p1,PLN_4,1,1282.02886701836
domain_8,p2,PLN_4,1,682.79238521203
domain_8,p3,PLN_4,1,695.838440449216
domain_8,p4,PLN_4,1,730.679009085858
domain_8,p5,PLN_4,1,730.209223877086
domain_8,p6,PLN_4,1,820.879813927337
domain_8,p7,PLN_4,1,865.959863457411
domain_8,p8,PLN_4,1,648.984868404906
domain_8,p9,PLN_4,1,888.618061634023
domain_8,p10,PLN_4,1,1094.80053690731
domain_8,p11,PLN_4,1,736.611905834093
domain_8,p12,PLN_4,1,566.036390541058
domain_8,p13,PLN_4,1,620.105573194345
domain_8,p14,PLN_4,1,748.222353703498
domain_8,p15,PLN_4,1,723.225682608048
domain_8,p16,PLN_4,1,824.013412715417
domain_8,p17,PLN_4,0,-1
domain_8,p18,PLN_4,0,-1
domain_8,p19,PLN_4,0,-1
domain_8,p20,PLN_4,0,-1
domain_8,p21,PLN_4,0,-1
domain_8,p22,PLN_4,0,-1
domain_8,p23,PLN_4,0,-1
domain_8,p24,PLN_4,0,-1
domain_8,p25,PLN_4,0,-1
domain_8,p26,PLN_4,0,-1
domain_8,p27,PLN_4,0,-1
domain_8,p28,PLN_4,0,-1
domain_8,p29,PLN_4,0,-1
domain_8,p30,PLN_4,0,-1
domain_8,p31,PLN_4,0,-1
domain_8,p32,PLN_4,0,-1
domain_8,p33,PLN_4,0,-1
domain_8,p34,PLN_4,0,-1
domain_8,p35,PLN_4,0,-1
domain_8,p36,PLN_4,0,-1
domain_8,p37,PLN_4,0,-1
domain_8,p38,PLN_4,0,-1
domain_8,p39,PLN_4,0,-1
domain_8,p40,PLN_4,0,-1
domain_8,p41,PLN_4,0,-1
domain_8,p42,PLN_4,0,-1
domain_8,p43,PLN_4,0,-1
domain_8,p44,PLN_4,0,-1
domain_8,p45,PLN_4,0,-1
domain_8,p46,PLN_4,0,-1
domain_8,p47,PLN_4,0,-1
domain_8,p48,PLN_4,0,-1
domain_8,p49,PLN_4,0,-1
domain_8,p50,PLN_4,0,-1
domain_8,p51,PLN_4,0,-1
domain_8,p52,PLN_4,0,-1
domain_8,p53,PLN_4,0,-1
domain_8,p54,PLN_4,0,-1
domain_8,p55,PLN_4,0,-1
domain_8,p56,PLN_4,0,-1
domain_8,p57,PLN_4,0,-1
domain_8,p58,PLN_4,0,-1
domain_8,p59,PLN_4,0,-1
domain_8,p60,PLN_4,0,-1
domain_8,p61,PLN_4,0,-1
domain_8,p62,PLN_4,0,-1
domain_8,p63,PLN_4,0,-1
domain_8,p64,PLN_4,0,-1
domain_8,p65,PLN_4,0,-1
domain_8,p66,PLN_4,0,-1
domain_8,p67,PLN_4,0,-1
domain_8,p68,PLN_4,0,-1
domain_8,p69,PLN_4,0,-1
domain_8,p70,PLN_4,0,-1
domain_8,p71,PLN_4,0,-1
domain_8,p72,PLN_4,0,-1
domain_8,p1,PLN_5,1,428.718026892052
domain_8,p2,PLN_5,1,544.048702474309
domain_8,p3,PLN_5,1,437.261526317409
domain_8,p4,PLN_5,1,352.001430835441
domain_8,p5,PLN_5,1,327.369416565856
domain_8,p6,PLN_5,1,493.643938936242
domain_8,p7,PLN_5,1,463.664228577739
domain_8,p8,PLN_5,1,678.075747513955
domain_8,p9,PLN_5,1,471.979447959684
domain_8,p10,PLN_5,1,494.550481147911
domain_8,p11,PLN_5,1,348.439314609372
domain_8,p12,PLN_5,1,333.252199740454
domain_8,p13,PLN_5,1,291.079783452976
domain_8,p14,PLN_5,1,517.651160171408
domain_8,p15,PLN_5,1,453.17726883615
domain_8,p16,PLN_5,1,548.100410855678
domain_8,p17,PLN_5,1,556.497449780447
domain_8,p18,PLN_5,1,407.817515283077
domain_8,p19,PLN_5,1,334.162254392428
domain_8,p20,PLN_5,1,603.482169476871
domain_8,p21,PLN_5,1,558.974954194998
domain_8,p22,PLN_5,1,418.520168369357
domain_8,p23,PLN_5,1,333.841252233285
domain_8,p24,PLN_5,1,562.60725147372
domain_8,p25,PLN_5,1,461.61872274276
domain_8,p26,PLN_5,1,453.573036023512
domain_8,p27,PLN_5,1,460.039567760521
domain_8,p28,PLN_5,1,301.280007597904
domain_8,p29,PLN_5,0,-1
domain_8,p30,PLN_5,0,-1
domain_8,p31,PLN_5,0,-1
domain_8,p32,PLN_5,0,-1
domain_8,p33,PLN_5,0,-1
domain_8,p34,PLN_5,0,-1
domain_8,p35,PLN_5,0,-1
domain_8,p36,PLN_5,0,-1
domain_8,p37,PLN_5,0,-1
domain_8,p38,PLN_5,0,-1
domain_8,p39,PLN_5,0,-1
domain_8,p40,PLN_5,0,-1
domain_8,p41,PLN_5,0,-1
domain_8,p42,PLN_5,0,-1
domain_8,p43,PLN_5,0,-1
domain_8,p44,PLN_5,0,-1
domain_8,p45,PLN_5,0,-1
domain_8,p46,PLN_5,0,-1
domain_8,p47,PLN_5,0,-1
domain_8,p48,PLN_5,0,-1
domain_8,p49,PLN_5,0,-1
domain_8,p50,PLN_5,0,-1
domain_8,p51,PLN_5,0,-1
domain_8,p52,PLN_5,0,-1
domain_8,p53,PLN_5,0,-1
domain_8,p54,PLN_5,0,-1
domain_8,p55,PLN_5,0,-1
domain_8,p56,PLN_5,0,-1
domain_8,p57,PLN_5,0,-1
domain_8,p58,PLN_5,0,-1
domain_8,p59,PLN_5,0,-1
domain_8,p60,PLN_5,0,-1
domain_8,p61,PLN_5,0,-1
domain_8,p62,PLN_5,0,-1
domain_8,p63,PLN_5,0,-1
domain_8,p64,PLN_5,0,-1
domain_8,p65,PLN_5,0,-1
domain_8,p66,PLN_5,0,-1
domain_8,p67,PLN_5,0,-1
domain_8,p68,PLN_5,0,-1
domain_8,p69,PLN_5,0,-1
domain_8,p70,PLN_5,0,-1
domain_8,p71,PLN_5,0,-1
domain_8,p72,PLN_5,0,-1
domain_9,p1,PLN_1,1,96.6790401467303
domain_9,p2,PLN_1,1,75.4479809685917
domain_9,p3,PLN_1,1,62.8344985618427
domain_9,p4,PLN_1,1,85.097618543122
domain_9,p5,PLN_1,1,85.1688309468853
domain_9,p6,PLN_1,1,104.012764780881
domain_9,p7,PLN_1,0,-1
domain_9,p8,PLN_1,0,-1
domain_9,p9,PLN_1,0,-1
domain_9,p10,PLN_1,0,-1
domain_9,p11,PLN_1,0,-1
domain_9,p12,PLN_1,0,-1
domain_9,p13,PLN_1,0,-1
domain_9,p14,PLN_1,0,-1
domain_9,p15,PLN_1,0,-1
domain_9,p16,PLN_1,0,-1
domain_9,p17,PLN_1,0,-1
domain_9,p18,PLN_1,0,-1
domain_9,p19,PLN_1,0,-1
domain_9,p20,PLN_1,0,-1
domain_9,p21,PLN_1,0,-1
domain_9,p22,PLN_1,0,-1
domain_9,p23,PLN_1,0,-1
domain_9,p24,PLN_1,0,-1
domain_9,p25,PLN_1,0,-1
domain_9,p26,PLN_1,0,-1
domain_9,p27,PLN_1,0,-1
domain_9,p28,PLN_1,0,-1
domain_9,p29,PLN_1,0,-1
domain_9,p30,PLN_1,0,-1
domain_9,p31,PLN_1,0,-1
domain_9,p32,PLN_1,0,-1
domain_9,p33,PLN_1,0,-1
domain_9,p34,PLN_1,0,-1
domain_9,p35,PLN_1,0,-1
domain_9,p36,PLN_1,0,-1
domain_9,p37,PLN_1,0,-1
domain_9,p38,PLN_1,0,-1
domain_9,p39,PLN_1,0,-1
domain_9,p40,PLN_1,0,-1
domain_9,p41,PLN_1,0,-1
domain_9,p1,PLN_2,1,175.585646993316
domain_9,p2,PLN_2,1,379.105608112501
domain_9,p3,PLN_2,1,411.217001989638
domain_9,p4,PLN_2,1,467.193105001816
domain_9,p5,PLN_2,1,425.054837719254
domain_9,p6,PLN_2,1,322.169302474325
domain_9,p7,PLN_2,1,363.222662381665
domain_9,p8,PLN_2,1,353.782019991006
domain_9,p9,PLN_2,1,242.452517540747
domain_9,p10,PLN_2,1,294.415965366063
domain_9,p11,PLN_2,1,340.915733292162
domain_9,p12,PLN_2,1,302.867394979944
domain_9,p13,PLN_2,1,291.367094560733
domain_9,p14,PLN_2,1,251.569318782165
domain_9,p15,PLN_2,1,238.209942044104
domain_9,p16,PLN_2,1,442.797097809548
domain_9,p17,PLN_2,1,356.570362884638
domain_9,p18,PLN_2,1,276.709823106879
domain_9,p19,PLN_2,1,295.816180679692
domain_9,p20,PLN_2,1,297.677275086693
domain_9,p21,PLN_2,1,412.200439463282
domain_9,p22,PLN_2,1,352.625322986091
domain_9,p23,PLN_2,1,243.628783671388
domain_9,p24,PLN_2,0,-1
domain_9,p25,PLN_2,0,-1
domain_9,p26,PLN_2,0,-1
domain_9,p27,PLN_2,0,-1
domain_9,p28,PLN_2,0,-1
domain_9,p29,PLN_2,0,-1
domain_9,p30,PLN_2,0,-1
domain_9,p31,PLN_2,0,-1
domain_9,p32,PLN_2,0,-1
domain_9,p33,PLN_2,0,-1
domain_9,p34,PLN_2,0,-1
domain_9,p35,PLN_2,0,-1
domain_9,p36,PLN_2,0,-1
domain_9,p37,PLN_2,0,-1
domain_9,p38,PLN_2,0,-1
domain_9,p39,PLN_2,0,-1
domain_9,p40,PLN_2,0,-1
domain_9,p41,PLN_2,0,-1
domain_9,p1,PLN_3,1,738.430211187572
domain_9,p2,PLN_3,1,767.252374581662
domain_9,p3,PLN_3,1,825.960941402039
domain_9,p4,PLN_3,1,637.07960784653
domain_9,p5,PLN_3,1,655.768506490923
domain_9,p6,PLN_3,1,498.157371337448
domain_9,p7,PLN_3,1,957.936503653325
domain_9,p8,PLN_3,1,766.191762628297
domain_9,p9,PLN_3,1,866.071629547338
domain_9,p10,PLN_3,1,937.912266275898
domain_9,p11,PLN_3,1,796.368708994134
domain_9,p12,PLN_3,1,947.657632312963
domain_9,p13,PLN_3,1,404.391042640611
domain_9,p14,PLN_3,1,690.596040566591
domain_9,p15,PLN_3,1,734.60626650971
domain_9,p16,PLN_3,1,496.299073633863
domain_9,p17,PLN_3,1,647.193908328617
domain_9,p18,PLN_3,1,682.141327518805
domain_9,p19,PLN_3,1,887.223841011504
domain_9,p20,PLN_3,1,674.880146800917
domain_9,p21,PLN_3,1,793.333667077148
domain_9,p22,PLN_3,1,770.167984656103
domain_9,p23,PLN_3,1,728.717677784707
domain_9,p24,PLN_3,1,911.209564464942
domain_9,p25,PLN_3,1,912.483142613709
domain_9,p26,PLN_3,1,772.856221860077
domain_9,p27,PLN_3,1,645.082275662702
domain_9,p28,PLN_3,1,928.50080733245
domain_9,p29,PLN_3,1,973.946908569015
domain_9,p30,PLN_3,1,742.851237985504
domain_9,p31,PLN_3,1,693.187379631629
domain_9,p32,PLN_3,1,748.626496434191
domain_9,p33,PLN_3,1,727.093060970622
domain_9,p34,PLN_3,0,-1
domain_9,p35,PLN_3,0,-1
domain_9,p36,PLN_3,0,-1
domain_9,p37,PLN_3,0,-1
domain_9,p38,PLN_3,0,-1
domain_9,p39,PLN_3,0,-1
domain_9,p40,PLN_3,0,-1
domain_9,p41,PLN_3,0,-1
domain_9,p1,PLN_4,1,380.60900154665
domain_9,p2,PLN_4,1,381.107074595733
domain_9,p3,PLN_4,1,282.438036851524
domain_9,p4,PLN_4,1,434.322145227127
domain_9,p5,PLN_4,1,362.144123229183
domain_9,p6,PLN_4,1,338.218017862788
domain_9,p7,PLN_4,1,424.187207224793
domain_9,p8,PLN_4,1,222.581606062559
domain_9,p9,PLN_4,1,282.228514399168
domain_9,p10,PLN_4,1,403.543168665554
domain_9,p11,PLN_4,1,567.357099289902
domain_9,p12,PLN_4,1,258.005104244903
domain_9,p13,PLN_4,1,416.281030328774
domain_9,p14,PLN_4,1,285.59337622144
domain_9,p15,PLN_4,1,348.717955394556
domain_9,p16,PLN_4,1,380.313715671043
domain_9,p17,PLN_4,1,324.116445031599
domain_9,p18,PLN_4,1,276.233008411992
domain_9,p19,PLN_4,1,339.305445633914
domain_9,p20,PLN_4,1,278.721351952484
domain_9,p21,PLN_4,1,336.240586409342
domain_9,p22,PLN_4,0,-1
domain_9,p23,PLN_4,0,-1
domain_9,p24,PLN_4,0,-1
domain_9,p25,PLN_4,0,-1
domain_9,p26,PLN_4,0,-1
domain_9,p27,PLN_4,0,-1
domain_9,p28,PLN_4,0,-1
domain_9,p29,PLN_4,0,-1
domain_9,p30,PLN_4,0,-1
domain_9,p31,PLN_4,0,-1
domain_9,p32,PLN_4,0,-1
domain_9,p33,PLN_4,0,-1
domain_9,p34,PLN_4,0,-1
domain_9,p35,PLN_4,0,-1
domain_9,p36,PLN_4,0,-1
domain_9,p37,PLN_4,0,-1
domain_9,p38,PLN_4,0,-1
domain_9,p39,PLN_4,0,-1
domain_9,p40,PLN_4,0,-1
domain_9,p41,PLN_4,0,-1
domain_9,p1,PLN_5,1,226.503903659773
domain_9,p2,PLN_5,1,344.79719348865
domain_9,p3,PLN_5,1,242.727902575609
domain_9,p4,PLN_5,1,215.996097369749
domain_9,p5,PLN_5,1,229.182066110249
domain_9,p6,PLN_5,1,315.47583007573
domain_9,p7,PLN_5,1,212.346105327144
domain_9,p8,PLN_5,1,239.025298512552
domain_9,p9,PLN_5,1,304.05220817264
domain_9,p10,PLN_5,1,208.806127778636
domain_9,p11,PLN_5,0,-1
domain_9,p12,PLN_5,0,-1
domain_9,p13,PLN_5,0,-1
domain_9,p14,PLN_5,0,-1
domain_9,p15,PLN_5,0,-1
domain_9,p16,PLN_5,0,-1
domain_9,p17,PLN_5,0,-1
domain_9,p18,PLN_5,0,-1
domain_9,p19,PLN_5,0,-1
domain_9,p20,PLN_5,0,-1
domain_9,p21,PLN_5,0,-1
domain_9,p22,PLN_5,0,-1
domain_9,p23,PLN_5,0,-1
domain_9,p24,PLN_5,0,-1
domain_9,p25,PLN_5,0,-1
domain_9,p26,PLN_5,0,-1
domain_9,p27,PLN_5,0,-1
domain_9,p28,PLN_5,0,-1
domain_9,p29,PLN_5,0,-1
domain_9,p30,PLN_5,0,-1
domain_9,p31,PLN_5,0,-1
domain_9,p32,PLN_5,0,-1
domain_9,p33,PLN_5,0,-1
domain_9,p34,PLN_5,0,-1
domain_9,p35,PLN_5,0,-1
domain_9,p36,PLN_5,0,-1
domain_9,p37,PLN_5,0,-1
domain_9,p38,PLN_5,0,-1
domain_9,p39,PLN_5,0,-1
domain_9,p40,PLN_5,0,-1
domain_9,p41,PLN_5,0,-1
domain_10,p1,PLN_1,1,771.49364945806
domain_10,p2,PLN_1,1,674.512851133348
domain_10,p3,PLN_1,1,800.658303675691
domain_10,p4,PLN_1,1,758.993615853019
domain_10,p5,PLN_1,1,804.445833588201
domain_10,p6,PLN_1,1,388.728986678073
domain_10,p7,PLN_1,1,1078.36498943657
domain_10,p8,PLN_1,1,570.283595313648
domain_10,p9,PLN_1,1,884.963706348249
domain_10,p10,PLN_1,1,756.709526752622
domain_10,p11,PLN_1,1,795.366326423079
domain_10,p12,PLN_1,1,915.33055479538
domain_10,p13,PLN_1,1,768.345206245371
domain_10,p14,PLN_1,1,892.532149162265
domain_10,p15,PLN_1,1,1084.88281350197
domain_10,p16,PLN_1,1,870.055595698442
domain_10,p17,PLN_1,1,909.607129464173
domain_10,p18,PLN_1,1,823.457453391906
domain_10,p19,PLN_1,1,781.207651124087
domain_10,p20,PLN_1,1,783.212990248675
domain_10,p21,PLN_1,1,1001.94940678067
domain_10,p22,PLN_1,1,1040.33757808598
domain_10,p23,PLN_1,1,798.365104533703
domain_10,p24,PLN_1,1,1056.69121219349
domain_10,p25,PLN_1,1,772.198415687282
domain_10,p26,PLN_1,1,874.308757687823
domain_10,p27,PLN_1,1,773.629968046822
domain_10,p28,PLN_1,1,657.460110870167
domain_10,p29,PLN_1,0,-1
domain_10,p30,PLN_1,0,-1
domain_10,p31,PLN_1,0,-1
domain_10,p32,PLN_1,0,-1
domain_10,p33,PLN_1,0,-1
domain_10,p34,PLN_1,0,-1
domain_10,p35,PLN_1,0,-1
domain_10,p36,PLN_1,0,-1
domain_10,p37,PLN_1,0,-1
domain_10,p38,PLN_1,0,-1
domain_10,p39,PLN_1,0,-1
domain_10,p40,PLN_1,0,-1
domain_10,p41,PLN_1,0,-1
domain_10,p42,PLN_1,0,-1
domain_10,p43,PLN_1,0,-1
domain_10,p44,PLN_1,0,-1
domain_10,p45,PLN_1,0,-1
domain_10,p46,PLN_1,0,-1
domain_10,p47,PLN_1,0,-1
domain_10,p48,PLN_1,0,-1
domain_10,p49,PLN_1,0,-1
domain_10,p50,PLN_1,0,-1
domain_10,p51,PLN_1,0,-1
domain_10,p52,PLN_1,0,-1
domain_10,p53,PLN_1,0,-1
domain_10,p54,PLN_1,0,-1
domain_10,p55,PLN_1,0,-1
domain_10,p56,PLN_1,0,-1
domain_10,p57,PLN_1,0,-1
domain_10,p58,PLN_1,0,-1
domain_10,p59,PLN_1,0,-1
domain_10,p60,PLN_1,0,-1
domain_10,p61,PLN_1,0,-1
domain_10,p62,PLN_1,0,-1
domain_10,p63,PLN_1,0,-1
domain_10,p64,PLN_1,0,-1
domain_10,p65,PLN_1,0,-1
domain_10,p66,PLN_1,0,-1
domain_10,p67,PLN_1,0,-1
domain_10,p68,PLN_1,0,-1
domain_10,p69,PLN_1,0,-1
domain_10,p70,PLN_1,0,-1
domain_10,p71,PLN_1,0,-1
domain_10,p72,PLN_1,0,-1
domain_10,p73,PLN_1,0,-1
domain_10,p74,PLN_1,0,-1
domain_10,p75,PLN_1,0,-1
domain_10,p76,PLN_1,0,-1
domain_10,p77,PLN_1,0,-1
domain_10,p78,PLN_1,0,-1
domain_10,p1,PLN_2,1,359.80356842012
domain_10,p2,PLN_2,1,359.810715317936
domain_10,p3,PLN_2,1,234.782400491349
domain_10,p4,PLN_2,1,249.093079842715
domain_10,p5,PLN_2,1,262.467962606833
domain_10,p6,PLN_2,1,313.652137416351
domain_10,p7,PLN_2,1,236.860918711012
domain_10,p8,PLN_2,1,398.998937976038
domain_10,p9,PLN_2,1,234.83382040805
domain_10,p10,PLN_2,1,359.641433271642
domain_10,p11,PLN_2,1,282.238686666884
domain_10,p12,PLN_2,1,333.788420956395
domain_10,p13,PLN_2,1,273.698744344599
domain_10,p14,PLN_2,1,305.875369061411
domain_10,p15,PLN_2,1,299.288979493955
domain_10,p16,PLN_2,1,368.129784149627
domain_10,p17,PLN_2,1,279.540699082896
domain_10,p18,PLN_2,1,228.689253131619
domain_10,p19,PLN_2,1,385.101420056668
domain_10,p20,PLN_2,1,312.446742924291
domain_10,p21,PLN_2,1,267.429619902113
domain_10,p22,PLN_2,1,234.436603804039
domain_10,p23,PLN_2,1,263.892760505895
domain_10,p24,PLN_2,1,295.110432683112
domain_10,p25,PLN_2,1,262.658169188957
domain_10,p26,PLN_2,1,324.028139386506
domain_10,p27,PLN_2,1,364.240849748109
domain_10,p28,PLN_2,1,297.637576936926
domain_10,p29,PLN_2,1,326.762308834431
domain_10,p30,PLN_2,1,269.162064472648
domain_10,p31,PLN_2,1,290.052821195256
domain_10,p32,PLN_2,1,351.463163464666
domain_10,p33,PLN_2,1,258.61305589059
domain_10,p34,PLN_2,1,238.787416770706
domain_10,p35,PLN_2,1,278.991325654239
domain_10,p36,PLN_2,0,-1
domain_10,p37,PLN_2,0,-1
domain_10,p38,PLN_2,0,-1
domain_10,p39,PLN_2,0,-1
domain_10,p40,PLN_2,0,-1
domain_10,p41,PLN_2,0,-1
domain_10,p42,PLN_2,0,-1
domain_10,p43,PLN_2,0,-1
domain_10,p44,PLN_2,0,-1
domain_10,p45,PLN_2,0,-1
domain_10,p46,PLN_2,0,-1
domain_10,p47,PLN_2,0,-1
domain_10,p48,PLN_2,0,-1
domain_10,p49,PLN_2,0,-1
domain_10,p50,PLN_2,0,-1
domain_10,p51,PLN_2,0,-1
domain_10,p52,PLN_2,0,-1
domain_10,p53,PLN_2,0,-1
domain_10,p54,PLN_2,0,-1
domain_10,p55,PLN_2,0,-1
domain_10,p56,PLN_2,0,-1
domain_10,p57,PLN_2,0,-1
domain_10,p58,PLN_2,0,-1
domain_10,p59,PLN_2,0,-1
domain_10,p60,PLN_2,0,-1
domain_10,p61,PLN_2,0,-1
domain_10,p62,PLN_2,0,-1
domain_10,p63,PLN_2,0,-1
domain_10,p64,PLN_2,0,-1
domain_10,p65,PLN_2,0,-1
domain_10,p66,PLN_2,0,-1
domain_10,p67,PLN_2,0,-1
domain_10,p68,PLN_2,0,-1
domain_10,p69,PLN_2,0,-1
domain_10,p70,PLN_2,0,-1
domain_10,p71,PLN_2,0,-1
domain_10,p72,PLN_2,0,-1
domain_10,p73,PLN_2,0,-1
domain_10,p74,PLN_2,0,-1
domain_10,p75,PLN_2,0,-1
domain_10,p76,PLN_2,0,-1
domain_10,p77,PLN_2,0,-1
domain_10,p78,PLN_2,0,-1
domain_10,p1,PLN_3,1,275.497380259399
domain_10,p2,PLN_3,1,304.969241662876
domain_10,p3,PLN_3,1,307.110934310311
domain_10,p4,PLN_3,1,326.862708759724
domain_10,p5,PLN_3,1,303.316143131591
domain_10,p6,PLN_3,1,339.688656312546
domain_10,p7,PLN_3,1,305.392525996229
domain_10,p8,PLN_3,1,281.193070240937
domain_10,p9,PLN_3,1,236.692535340905
domain_10,p10,PLN_3,1,316.376716480695
domain_10,p11,PLN_3,1,285.267089679704
domain_10,p12,PLN_3,1,236.998060426589
domain_10,p13,PLN_3,1,283.97449309831
domain_10,p14,PLN_3,1,354.165649847507
domain_10,p15,PLN_3,1,346.8273226168
domain_10,p16,PLN_3,1,206.666133531635
domain_10,p17,PLN_3,1,264.135926391501
domain_10,p18,PLN_3,0,-1
domain_10,p19,PLN_3,0,-1
domain_10,p20,PLN_3,0,-1
domain_10,p21,PLN_3,0,-1
domain_10,p22,PLN_3,0,-1
domain_10,p23,PLN_3,0,-1
domain_10,p24,PLN_3,0,-1
domain_10,p25,PLN_3,0,-1
domain_10,p26,PLN_3,0,-1
domain_10,p27,PLN_3,0,-1
domain_10,p28,PLN_3,0,-1
domain_10,p29,PLN_3,0,-1
domain_10,p30,PLN_3,0,-1
domain_10,p31,PLN_3,0,-1
domain_10,p32,PLN_3,0,-1
domain_10,p33,PLN_3,0,-1
domain_10,p34,PLN_3,0,-1
domain_10,p35,PLN_3,0,-1
domain_10,p36,PLN_3,0,-1
domain_10,p37,PLN_3,0,-1
domain_10,p38,PLN_3,0,-1
domain_10,p39,PLN_3,0,-1
domain_10,p40,PLN_3,0,-1
domain_10,p41,PLN_3,0,-1
domain_10,p42,PLN_3,0,-1
domain_10,p43,PLN_3,0,-1
domain_10,p44,PLN_3,0,-1
domain_10,p45,PLN_3,0,-1
domain_10,p46,PLN_3,0,-1
domain_10,p47,PLN_3,0,-1
domain_10,p48,PLN_3,0,-1
domain_10,p49,PLN_3,0,-1
domain_10,p50,PLN_3,0,-1
domain_10,p51,PLN_3,0,-1
domain_10,p52,PLN_3,0,-1
